price buyer acres sqft condition covpkg age units salesdate region
864377 Out 1.612 37000 Average 42 9 42 1993 Mesa
15275000 Out 12.8 306535 Good 467 8 385 1996 Mesa
5350000 Out 4.3 113460 Average 120 13 120 1997 Chandler
10750000 Out 12.32 181070 Average 230 10 230 1997 Chandler
7100000 Out 11.299 154400 Good 200 15 196 1999 NWCities
11350000 Out 10.319 201636 Average 158 12 192 1998 NWCities
12575000 Out 25.188 428487 Good 836 6 762 1991 NWCities
32500000 Out 18.558 379528 Good 183 2 400 2002 Tempe
29500000 Out 17.507 374613 Average 324 9 324 2002 Scottsdale
4360000 Out 4.96 99732 Fair 0 20 144 2001 CentPhoenix
9950000 Out 7.389 128984 Average 188 16 188 2001 Tempe
315000 Out 0.383 6704 Average 0 41 10 1999 CentPhoenix
635000 Out 0.9382 15790 Average 26 15 26 1998 CentPhoenix
2800000 Out 3.008 75336 Average 0 13 144 1997 CentPhoenix
500000 Out 1.074 14525 Average 14 11 23 1996 CentPhoenix
259000 Out 0.711 8650 Average 10 26 10 1996 CentPhoenix
225000 Out 0.714 7200 Average 24 39 12 1996 CentPhoenix
340000 Out 1.138 10800 Fair 17 32 16 1996 CentPhoenix
2750000 Out 5.997 81285 Average 0 16 115 1996 CentPhoenix
585000 Out 0.818 16418 Average 26 47 12 1997 CentPhoenix
498000 Out 0.643 23913 Average 0 38 34 1996 CentPhoenix
1735000 Out 3.221 99984 Average 96 36 96 1993 CentPhoenix
1010638 Out 1.5 24200 Average 0 23 50 1996 CentPhoenix
950000 Out 1.017 27376 Average 30 33 34 1997 CentPhoenix
2600000 Out 6.64 119080 Average 95 22 156 1994 CentPhoenix
385000 Out 0.3006 10368 Average 0 15 12 1998 NPhoenix
445000 Out 0.4273 10780 Average 20 17 14 2000 NPhoenix
17280000 Out 17.235 321930 Average 360 13 360 1997 NPhoenix
3700000 Out 9.583 147900 Average 0 10 138 1994 NPhoenix
1650000 Out 2.22 49304 Average . 12 72 1998 SWPhoenix
2710000 Out 6.849 137852 Average 204 9 204 1993 SWPhoenix
6100000 Out 8.744 207208 Average 224 7 224 1993 SWPhoenix
10500000 Out 19.412 299520 Good 136 11 400 1997 SWPhoenix
1375000 Out 0.813 51628 Average 0 14 62 1999 SWPhoenix
15850000 Out 10.386 204696 Good 208 1 208 1997 SWPhoenix
900000 Out 2.958 70030 Average 0 9 128 1994 SWPhoenix
914890 Out 0.939 26502 Average 0 24 39 1996 Tempe
182000 Out 0.501 6400 Average 0 11 8 1995 Tempe
2650000 Out 3.582 67450 Average 0 10 78 1995 Tempe
1040000 Out 1.426 31680 Average 35 22 40 1995 Mesa
300000 Out 0.494 6256 Average . 15 8 1998 Mesa
1000000 Out 1.5243 23213 Average 0 28 29 1999 Mesa
6400000 Out 5.468 108279 Average 0 16 155 1999 Mesa
390000 Out 0.6273 10200 Fair 12 17 12 1998 Mesa
955000 Out 1.07 20550 Average 26 14 24 1999 Mesa
10159050 Out 10.046 185600 Average 200 13 200 1997 Mesa
13120000 Out 14.251 249360 Average 319 16 304 1997 Mesa
376000 Out 1.303 13152 Average 30 33 16 1996 Mesa
325000 Out 0.627 9000 Average 9 35 9 1996 Mesa
800000 Out 1.462 28160 Fair 0 34 36 1997 Mesa
565000 Out 1.487 23300 Average 0 10 29 1994 Mesa
295000 Out 0.514 8400 Fair 0 15 12 1996 Mesa
3051000 Out 4.5 91294 Average 141 7 141 1993 Mesa
1422849 Out 3.397 69280 Average 88 20 96 1993 Mesa
150000 Out 0.385 6136 Average 0 32 8 1995 Chandler
3100000 Out 6.515 127600 Good 184 8 184 1993 NWCities
5900000 Out 11.811 271744 Good 360 7 360 1993 NWCities
2405000 Out 3.758 65736 Average 0 17 108 1996 NWCities
2500000 Out 4.253 98710 Average 138 21 138 1996 NWCities
3740000 Out 10.01 272800 Average 0 7 304 1993 NWCities
220000 Out 0.397 5568 Average 0 38 8 1996 Scottsdale
199000 Out 0.352 6360 Average 0 24 8 1995 Mesa
9675000 Out 10.5 214292 Average 300 18 300 1998 NPhoenix
38500000 Out 38.5022 732464 Average 856 14 856 1998 NPhoenix
15000000 Out 12.086 318160 Average . 14 320 1998 NPhoenix
13225000 Out 12.72 187860 Average 360 27 360 2000 Scottsdale
396000 Out 0.9038 8928 Average 0 37 10 1998 CentPhoenix
2577000 Out 2.336 61924 Average 63 27 72 2000 CentPhoenix
1875000 Out 3.134 36288 Average 82 17 42 1998 CentPhoenix
230000 Out 0.35 10478 Average 11 32 15 1992 CentPhoenix
970000 Out 2.52 36350 Average 43 27 43 1996 CentPhoenix
6955000 Out 6.499 159240 Average 204 26 204 1997 CentPhoenix
205000 Out 0.673 8042 Average 0 26 10 1992 CentPhoenix
135000 Out 0.32 5440 Average 0 5 7 1990 CentPhoenix
2500000 Out 6.046 163800 Average 182 12 182 1996 CentPhoenix
115000 Out 0.361 3920 Average 0 37 8 1991 CentPhoenix
450000 Out 0.576 8000 Average 0 55 12 1995 CentPhoenix
575000 Out 1.427 23000 Average 19 40 19 1997 CentPhoenix
869000 Out 1.333 25515 Average 28 28 27 1997 CentPhoenix
440000 Out 0.643 16600 Average 15 40 21 1996 CentPhoenix
1447096 Out 2.155 46208 Fair 0 18 90 1992 CentPhoenix
1600000 Out 2.8 51272 Average 52 20 52 1995 CentPhoenix
250000 Out 0.351 7720 Average 10 32 10 1995 CentPhoenix
3800000 Out 2.103 46208 Average 4 20 92 1994 CentPhoenix
5470000 Out 4.976 78500 Good 78 13 78 1999 NPhoenix
525000 Out 0.7954 10400 Average 0 16 12 2000 NPhoenix
2265000 Out 2.03 53980 Average 80 13 80 1998 NPhoenix
900000 Out 1.52 40260 Average 0 12 51 1995 NPhoenix
150000 Out 0.384 7150 Average 3 29 11 1993 NPhoenix
177000 Out 0.413 5100 Average 6 22 6 1994 NPhoenix
205000 Out 0.384 7700 Average 8 31 11 1995 NPhoenix
5700000 Out 13.031 159948 Average . 13 274 1998 SWPhoenix
4500000 Out 6.936 137416 Average 216 11 216 1998 SWPhoenix
3250000 Out 5.362 94952 Average 0 11 156 1996 SWPhoenix
7400000 Out 10 242020 Good 290 6 290 1992 NWCities
16000000 Out 10.386 204696 Good 135 4 208 2000 SWPhoenix
1290000 Out 4.53 89110 Average 160 22 88 1993 Tempe
260000 Out 0.4545 6440 Average 8 15 8 1998 Mesa
1325000 Out 2.0096 25830 Average 40 37 35 2000 Mesa
17385000 Out 14.729 270768 Excellent 244 0 248 1998 Mesa
5632217 Out 6.0243 134520 Average 196 19 196 1998 Mesa
17340000 Out 14.185 304424 Average 0 12 415 1998 Mesa
330000 Out 0.269 6003 Average 0 12 8 1997 Mesa
750000 Out 1.07 20424 Average 26 11 24 1996 Mesa
2850000 Out 4.3 113920 Good 120 7 120 1991 Chandler
8225000 Out 9.525 191086 Good 154 3 186 1992 Chandler
27785000 Out 20.003 352742 Excellent 400 2 360 2000 NWCities
3400000 Out 7.557 127872 Average 128 11 144 1996 NWCities
1025000 Out 1.412 36540 Fair 0 34 56 1997 NWCities
5725000 Out 6.823 132720 Good 184 8 184 1994 NWCities
8390000 Out 8.905 173657 Average 273 15 271 1996 NWCities
204000 Out 0.502 7256 Average . 4 8 1992 NWCities
22908000 Out 13.0596 271112 Good 264 3 264 1999 Scottsdale
29000000 Out 19.207 322004 Good 348 4 348 1998 Scottsdale
6563426 Out 16.5 291280 Average 332 19 332 1990 Scottsdale
11950000 Out 13.874 267528 Good 330 4 330 1992 Scottsdale
10300000 Out 11.163 218104 Good 264 5 264 1993 Scottsdale
15650000 Out 15 291492 Good 335 9 330 1995 Scottsdale
5436574 Out 13.5 224620 Good 275 17 275 1990 Scottsdale
10000000 Out 8.707 164000 Good 112 8 208 1994 Scottsdale
9020000 Out 9.26 165492 Good 164 4 164 1993 Scottsdale
35000000 Out 25.322 361534 Good 330 3 330 2001 Scottsdale
434500 Out 0.559 8622 Average 0 42 11 2001 CentPhoenix
575000 Out 0.5811 13016 Average 23 16 20 2001 CentPhoenix
610000 Out 0.551 13600 Average 16 38 16 2001 CentPhoenix
54000000 Out 28.513 548324 Excellent 539 2 539 2001 Scottsdale
1000000 Out 1.1478 21029 Average 0 36 32 2001 CentPhoenix
10100000 Out 8.677 154895 Good . 3 134 2001 SWPhoenix
972000 Out 3.089 83928 Good 0 8 120 1992 CentPhoenix
276250 Out 0.446 9540 Average 0 33 11 1992 CentPhoenix
2500000 Out 5.055 152360 Average 0 22 285 1992 CentPhoenix
4000000 Out 16.57 272118 Average 0 20 301 1992 SWPhoenix
198675 Out 0.415 6756 Average 4 25 8 1994 Scottsdale
185000 Out 0.369 5380 Average 0 36 8 1994 Scottsdale
16700000 Out 11.163 222412 Good 264 13 264 2001 Scottsdale
255000 Out 0.5 7200 Average 0 11 8 1996 Mesa
177000 Out 0.486 6622 Good 0 6 8 1992 Mesa
4100000 Out 3.951 80568 Good 184 5 96 1991 Mesa
1850000 Out 2.4439 55200 Average 0 14 66 1999 NWCities
1350000 Out 3.085 71024 Average 70 7 92 1992 CentPhoenix
8600000 Out 8.15 152589 Good 183 10 183 1995 SWPhoenix
14000000 Out 11.163 222440 Good 264 9 264 1997 Scottsdale
3800000 Out 2.8072 55455 Average 70 12 69 1999 Scottsdale
