"Fatal","Year","DOW","Hour","Mod_year","Height","Weight","DWI","Age","Car.Type","Day","Drugs","Drink","Light","Month","Belt","Route","Sex","Speed.Related","Speed.Limit","Road.Conditions","Road.Type","Distracted"
1,2012,3,17,2000,60,90,0,80,"Jeep",11,"Unknown","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","State Highway","Female","Unknown",55,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
1,2012,2,22,1996,65,180,0,28,"Jeep",10,"No (drugs not involved)","Yes","Dark - Not Lighted","December","None Used-Motor Vehicle Occupant","U.S. Highway","Male","Unknown",65,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
1,2012,4,7,1993,70,170,1,34,"Station Wagon",12,"No (drugs not involved)","Yes","Dark - Not Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","Yes",25,"Wet","Two-Way, Not Divided","Unknown"
1,2012,2,19,1998,69,195,0,43,"Jeep",3,"No (drugs not involved)","Yes","Dark - Not Lighted","December","Unknown","State Highway","Male","No",35,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,4,17,2010,66,115,0,20,"4-Door Sedan",12,"No (drugs not involved)","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","County Road","Female","No",55,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Unknown"
1,2012,5,11,2006,73,160,0,28,"2-Door Sedan",13,"Unknown","No","Daylight","December","None Used-Motor Vehicle Occupant","State Highway","Male","Unknown",65,"Wet","Two-Way,  Divided, Positive  Median Barrier","Unknown"
0,2012,6,19,2001,62,160,0,52,"4-Door Sedan",30,"No (drugs not involved)","No","Dark - Not Lighted","November","Shoulder and Lap Belt Used","County Road","Female","No",40,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
0,2012,6,21,1996,71,150,0,49,"2-Door Sedan",30,"No (drugs not involved)","No","Dark - Lighted","November","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",40,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
0,2012,3,3,1992,72,200,0,56,"Jeep",4,"No (drugs not involved)","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","County Road","Male","No",45,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,2,8,2007,71,180,0,44,"Standard Truck",10,"Unknown","No","Daylight","December","Shoulder and Lap Belt Used","Interstate","Male","No",65,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Not Distracted"
1,2012,6,3,2003,74,180,0,57,"Small Truck",7,"Yes (drugs involved)","No","Dark - Not Lighted","December","None Used-Motor Vehicle Occupant","Interstate","Male","No",70,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
1,2012,4,14,1998,71,220,0,31,"4-Door Sedan",5,"Unknown","No","Daylight","December","None Used-Motor Vehicle Occupant","Local Street - Municipality","Male","No",45,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,5,17,2000,66,165,0,31,"Standard Truck",6,"Unknown","Yes","Dark - Not Lighted","December","None Used-Motor Vehicle Occupant","County Road","Male","Yes",45,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,1,2,2004,69,160,0,23,"Other",25,"Unknown","Yes","Dark - Lighted","November","Shoulder and Lap Belt Used","Interstate","Male","Yes",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,6,16,1993,73,210,0,70,"Jeep",7,"Unknown","No","Dark - Lighted","December","None Used-Motor Vehicle Occupant","Local Street - Municipality","Male","No",35,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,1,99,1981,70,195,0,23,"Jeep",16,"No (drugs not involved)","Yes","Dark - Not Lighted","December","Lap Belt Only Used","County Road","Male","Unknown",45,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Unknown"
0,2012,4,4,2005,69,200,0,62,"Standard Truck",26,"No (drugs not involved)","No","Dark - Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",35,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
0,2012,7,18,2002,66,135,0,32,"4-Door Sedan",8,"No (drugs not involved)","No","Dark - Lighted","December","Shoulder and Lap Belt Used","County Road","Female","No",35,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,2,17,1993,72,230,0,66,"Jeep",17,"No (drugs not involved)","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","County Road","Male","No",55,"Dry","Two-Way, Not Divided","Unknown"
0,2012,5,3,2011,67,165,0,24,"Station Wagon",13,"Unknown","Yes","Dark - Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",35,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
0,2012,2,21,1994,69,150,0,61,"Jeep",17,"Yes (drugs involved)","Yes","Dark - Lighted","December","Shoulder and Lap Belt Used","County Road","Male","No",45,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Unknown"
1,2012,1,1,1992,69,160,0,31,"4-Door Sedan",9,"Unknown","No","Dark - Lighted","December","Shoulder and Lap Belt Used","State Highway","Male","Yes",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,1,11,1991,69,165,0,79,"2-Door Sedan",9,"No (drugs not involved)","No","Daylight","December","None Used-Motor Vehicle Occupant","State Highway","Male","Yes",65,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Not Distracted"
1,2012,3,2,2000,64,170,0,29,"4-Door Sedan",18,"Unknown","Yes","Dark - Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","Yes",35,"Dry","Two-Way, Not Divided","Unknown"
0,2012,5,22,1999,72,194,0,31,"Standard Truck",13,"No (drugs not involved)","Yes","Dark - Not Lighted","September","Shoulder and Lap Belt Used","County Road","Male","No",45,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,2,10,2005,70,135,0,31,"Motorcycle",10,"Unknown","No","Daylight","December","DOT-Helmet","State Highway","Male","No",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
0,2012,1,20,1999,67,260,0,34,"4-Door Sedan",8,"No (drugs not involved)","No","Dusk","July","Shoulder and Lap Belt Used","Local Street - Municipality","Female","No",55,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,4,9,2005,70,185,0,59,"Standard Truck",19,"No (drugs not involved)","No","Daylight","December","Shoulder and Lap Belt Used","County Road","Male","No",55,"Dry","Two-Way, Not Divided","Unknown"
1,2012,6,17,1992,67,200,0,33,"4-Door Sedan",21,"No (drugs not involved)","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","Yes",40,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Unknown"
1,2012,1,18,1997,64,150,0,21,"4-Door Sedan",5,"No (drugs not involved)","No","Dark - Lighted","February","Shoulder and Lap Belt Used","Interstate","Female","No",70,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,6,0,1991,64,180,0,21,"2-Door Sedan",16,"Unknown","Yes","Dark - Lighted","November","Unknown","Local Street - Municipality","Male","Yes",30,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,6,19,2001,60,210,0,18,"4-Door Sedan",7,"Unknown","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","Yes",35,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
1,2012,2,7,2002,63,116,0,25,"Jeep",26,"Unknown","No","Dawn","November","Shoulder and Lap Belt Used","State Highway","Female","No",45,"Other","Two-Way, Not Divided","Not Distracted"
0,2012,6,99,2013,71,210,0,36,"Truck-Tractor",7,"Unknown","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","County Road","Male","No",65,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
0,2012,2,10,2009,64,145,0,48,"Other",3,"No (drugs not involved)","No","Daylight","September","Lap Belt Only Used","Local Street - Municipality","Female","No",35,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Unknown"
1,2012,4,7,1991,70,262,0,74,"4-Door Sedan",14,"Unknown","No","Daylight","November","Shoulder and Lap Belt Used","County Road","Male","No",55,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,2,22,2012,67,166,0,44,"Large Van",4,"No (drugs not involved)","No","Dark - Lighted","June","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",25,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,7,18,2004,68,150,0,53,"Standard Truck",8,"Yes (drugs involved)","No","Daylight","September","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",35,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,2,22,2003,73,185,0,36,"4-Door Sedan",16,"No (drugs not involved)","Yes","Dark - Not Lighted","July","Shoulder and Lap Belt Used","State Highway","Male","Yes",40,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,7,9,2007,67,160,0,89,"Station Wagon",17,"No (drugs not involved)","No","Daylight","November","Shoulder and Lap Belt Used","County Road","Male","Yes",45,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Not Distracted"
1,2012,2,21,1998,63,115,0,19,"4-Door Sedan",11,"Yes (drugs involved)","No","Dark - Not Lighted","June","None Used-Motor Vehicle Occupant","State Highway","Female","No",55,"Dry","Two-Way, Not Divided","Unknown"
1,2012,4,0,2007,68,170,0,26,"Motorcycle",11,"No (drugs not involved)","No","Dark - Not Lighted","July","Other Helmet","State Highway","Male","Yes",45,"Dry","Two-Way, Not Divided","Distracted"
0,2012,6,23,2008,70,180,0,30,"4-Door Sedan",21,"No (drugs not involved)","No","Dark - Not Lighted","September","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",55,"Dry","Two-Way,  Divided, Positive  Median Barrier","Unknown"
1,2012,5,16,2004,65,180,0,21,"2-Door Sedan",13,"Yes (drugs involved)","No","Daylight","September","Shoulder and Lap Belt Used","State Highway","Female","No",50,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
1,2012,6,10,2009,74,240,0,81,"4-Door Sedan",17,"No (drugs not involved)","No","Daylight","August","Shoulder and Lap Belt Used","Local Street - Municipality","Male","Yes",50,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
1,2012,6,99,1999,68,190,0,30,"Motorcycle",5,"Unknown","Yes","Dark - Lighted","October","Other Helmet","County Road","Male","Unknown",55,"Dry","Two-Way, Not Divided","Unknown"
1,2012,6,1,2001,65,190,0,22,"4-Door Sedan",12,"Yes (drugs involved)","Yes","Dark - Not Lighted","October","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",45,"Other","Two-Way, Not Divided","Unknown"
1,2012,6,2,2010,68,220,0,24,"2-Door Sedan",12,"No (drugs not involved)","Yes","Dark - Lighted","October","None Used-Motor Vehicle Occupant","State Highway","Male","No",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Unknown"
1,2012,2,14,1990,71,230,0,33,"Truck-Tractor",22,"Unknown","No","Daylight","October","None Used-Motor Vehicle Occupant","State Highway","Male","No",55,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,2,19,2003,69,250,0,26,"Small Truck",29,"No (drugs not involved)","No","Dark - Lighted","October","Shoulder and Lap Belt Used","County Road","Male","No",40,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Not Distracted"
1,2012,6,10,2013,60,200,2,53,"Motorcycle",26,"No (drugs not involved)","Yes","Daylight","October","No Helmet","Local Street - Municipality","Male","Yes",25,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,4,18,2003,61,115,0,52,"4-Door Sedan",24,"No (drugs not involved)","No","Dark - Not Lighted","October","Shoulder and Lap Belt Used","Local Street - Municipality","Female","No",30,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,1,5,2003,65,170,0,35,"4-Door Sedan",30,"Unknown","No","Dark - Not Lighted","September","Shoulder and Lap Belt Used","Interstate","Male","No",55,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
0,2012,1,20,1997,72,160,0,47,"Truck-Tractor",21,"No (drugs not involved)","No","Dark - Lighted","October","Shoulder and Lap Belt Used","State Highway","Male","No",55,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,6,9,1998,69,165,0,53,"4-Door Sedan",9,"No (drugs not involved)","Yes","Daylight","November","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",25,"Dry","Two-Way, Not Divided","Unknown"
1,2012,3,14,1998,65,130,0,18,"2-Door Sedan",13,"Unknown","No","Daylight","November","Shoulder and Lap Belt Used","State Highway","Male","Yes",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Unknown"
0,2012,7,20,2004,74,205,0,20,"Motorcycle",22,"Unknown","No","Dark - Lighted","September","Other Helmet","County Road","Male","No",45,"Dry","Two-Way, Not Divided With a Continuous Left-Turn Lane","Distracted"
1,2012,2,16,2009,68,165,0,41,"Motorcycle",5,"No (drugs not involved)","No","Daylight","November","DOT-Helmet","County Road","Male","Yes",55,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,7,7,1999,67,170,0,38,"Station Wagon",17,"No (drugs not involved)","No","Daylight","November","Shoulder and Lap Belt Used","Interstate","Female","No",70,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
0,2012,3,23,2012,66,160,0,23,"Standard Truck",4,"No (drugs not involved)","Yes","Dark - Not Lighted","December","Shoulder and Lap Belt Used","County Road","Male","Yes",45,"Wet","Two-Way, Not Divided","Distracted"
0,2012,7,17,1997,68,150,0,50,"Large Van",17,"No (drugs not involved)","No","Dark - Not Lighted","November","Shoulder and Lap Belt Used","State Highway","Male","No",65,"Wet","Two-Way,  Divided, Positive  Median Barrier","Unknown"
0,2012,4,8,2012,66,139,0,43,"Small Truck",27,"No (drugs not involved)","No","Daylight","June","Shoulder and Lap Belt Used","Local Street - Municipality","Female","Yes",40,"Dry","Two-Way, Not Divided","Distracted"
0,2012,4,10,2009,62,120,0,20,"Small Truck",7,"No (drugs not involved)","No","Daylight","November","Shoulder and Lap Belt Used","State Highway","Female","No",55,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
0,2012,4,23,1998,69,168,0,29,"2-Door Sedan",12,"No (drugs not involved)","No","Dark - Lighted","December","Shoulder and Lap Belt Used","Interstate","Male","No",65,"Wet","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,3,13,1999,71,186,0,30,"Jeep",17,"No (drugs not involved)","No","Daylight","July","Shoulder and Lap Belt Used","Local Street - Municipality","Female","Yes",40,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Not Distracted"
0,2012,2,4,2000,67,175,0,36,"4-Door Sedan",19,"No (drugs not involved)","No","Dark - Lighted","November","Shoulder and Lap Belt Used","Interstate","Male","Yes",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Unknown"
0,2012,5,17,2002,68,120,0,38,"Jeep",29,"No (drugs not involved)","No","Dark - Not Lighted","November","Shoulder and Lap Belt Used","U.S. Highway","Female","No",65,"Wet","Two-Way, Not Divided","Not Distracted"
1,2012,7,8,2002,67,145,0,52,"4-Door Sedan",24,"No (drugs not involved)","No","Daylight","November","Shoulder and Lap Belt Used","Interstate","Male","No",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
0,2012,4,19,2006,69,190,0,61,"4-Door Sedan",17,"No (drugs not involved)","No","Dark - Lighted","October","Shoulder and Lap Belt Used","Local Street - Municipality","Female","No",45,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Distracted"
0,2012,4,17,2009,70,205,0,34,"4-Door Sedan",21,"No (drugs not involved)","No","Dark - Lighted","November","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",40,"Dry","Two-Way,  Divided, Positive  Median Barrier","Unknown"
0,2012,6,20,2003,71,210,0,32,"Standard Truck",21,"No (drugs not involved)","Yes","Dark - Not Lighted","December","Shoulder and Lap Belt Used","U.S. Highway","Male","No",55,"Wet","Two-Way, Not Divided","Unknown"
1,2012,6,15,1996,65,170,0,21,"4-Door Sedan",7,"Unknown","No","Daylight","December","Shoulder and Lap Belt Used","County Road","Female","No",55,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,7,14,1993,72,200,0,21,"Small Truck",6,"No (drugs not involved)","No","Daylight","October","Shoulder and Lap Belt Used","State Highway","Male","No",55,"Dry","Two-Way, Not Divided","Distracted"
0,2012,3,18,2008,63,120,0,55,"2-Door Sedan",18,"No (drugs not involved)","No","Dark - Lighted","December","Shoulder Belt Only Used","Local Street - Municipality","Female","No",30,"Dry","Two-Way, Not Divided","Not Distracted"
1,2012,4,7,2005,59,100,0,69,"4-Door Sedan",5,"Unknown","No","Daylight","December","None Used-Motor Vehicle Occupant","Local Street - Municipality","Female","No",25,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,5,5,2006,63,148,0,46,"Jeep",13,"No (drugs not involved)","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","State Highway","Female","No",50,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
0,2012,5,6,2005,62,120,0,41,"4-Door Sedan",13,"Unknown","No","Daylight","December","Shoulder and Lap Belt Used","Interstate","Female","No",65,"Wet","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
1,2012,5,99,2001,69,195,0,45,"4-Door Sedan",10,"No (drugs not involved)","Yes","Unknown","May","None Used-Motor Vehicle Occupant","U.S. Highway","Male","Unknown",55,"Other","Two-Way, Not Divided","Unknown"
0,2012,7,1,2002,69,220,0,25,"Small Truck",24,"No (drugs not involved)","No","Dark - Not Lighted","November","Shoulder and Lap Belt Used","Interstate","Male","No",65,"Dry","Two-Way,  Divided, Positive  Median Barrier","Not Distracted"
0,2012,5,18,1995,64,138,0,76,"4-Door Sedan",20,"No (drugs not involved)","Yes","Dark - Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Female","No",40,"Dry","Two-Way, Not Divided","Not Distracted"
0,2012,1,20,1996,71,210,0,30,"4-Door Sedan",2,"No (drugs not involved)","No","Dark - Lighted","December","Shoulder and Lap Belt Used","Local Street - Municipality","Male","No",45,"Wet","Two-Way, Not Divided With a Continuous Left-Turn Lane","Not Distracted"
1,2012,7,14,1976,72,210,0,50,"2-Door Sedan",22,"No (drugs not involved)","No","Daylight","December","Shoulder and Lap Belt Used","State Highway","Male","Yes",55,"Wet","Two-Way, Not Divided","Not Distracted"
1,2012,7,21,2004,67,160,1,44,"Standard Truck",22,"Unknown","No","Dark - Not Lighted","December","Shoulder and Lap Belt Used","Interstate","Male","Unknown",70,"Dry","Two-Way,  Divided, Unprotected (Painted > 4 Feet ) Median","Unknown"
