"Id","Model","Price","Age_08_04","Mfg_Year","Miles","Fuel_Type","HP","Color","Automatic","cc","Doors","Cylinders","Weight","Mfr_Guarantee","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Powered_Windows","Power_Steering","Radio"
1222,"TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors",12261.5,80,1998,53432,"Petrol",110,"Green",0,1600,3,4,1050,0,1,1,0,1,1,0,0,1,1,0
1223,"TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors",11645,70,1998,53347,"Diesel",72,"Green",0,2000,5,4,1135,0,1,1,1,1,0,0,0,1,1,0
1224,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,80,1998,53162,"Petrol",110,"Blue",0,1600,5,4,1070,0,1,1,1,1,0,0,0,1,1,0
1225,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors",12946.5,70,1998,53103,"Petrol",107,"Red",1,1600,3,4,1080,0,1,1,1,1,0,0,0,0,1,0
1226,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,73,1998,52935,"Petrol",110,"Silver",0,1600,3,4,1050,1,0,1,0,0,0,0,0,0,1,0
1227,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",10823,70,1998,52810,"Petrol",110,"Blue",0,1600,3,4,1055,1,1,1,1,1,0,0,0,1,1,0
1228,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11645,73,1998,52803,"Petrol",110,"Black",0,1600,3,4,1050,0,0,1,0,0,0,0,0,0,1,0
1229,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,79,1998,52789,"Petrol",110,"White",0,1600,5,4,1070,0,1,1,1,1,0,0,0,1,1,0
1230,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,76,1998,52482,"Petrol",110,"Black",0,1600,5,4,1070,1,0,1,0,0,0,0,0,0,1,1
1231,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",12261.5,73,1998,52439,"Petrol",110,"Red",0,1600,4,4,1035,1,1,1,0,1,0,0,0,1,1,0
1232,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,74,1998,52266,"Petrol",110,"Black",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
1233,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9521.5,80,1998,52189,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
1234,"TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors",9932.5,78,1998,52189,"Petrol",110,"Red",0,1600,5,4,1065,0,1,1,0,1,0,0,0,0,1,1
1235,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",10617.5,77,1998,52189,"Petrol",110,"Grey",0,1600,5,4,1085,0,1,1,1,0,0,0,0,0,1,0
1236,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",11919,75,1998,52096,"Petrol",110,"Blue",0,1600,3,4,1055,0,1,1,1,1,0,0,0,1,1,0
1237,"TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors",12261.5,80,1998,51903,"Petrol",110,"Green",0,1600,5,4,1070,1,0,1,0,0,0,0,0,0,1,0
1238,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9247.5,76,1998,51820,"Petrol",110,"Grey",0,1600,5,4,1070,0,1,1,1,0,0,0,0,0,1,0
1239,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10275,71,1998,51749,"Petrol",110,"Green",0,1600,5,4,1070,0,1,1,1,1,0,0,0,0,1,0
1240,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,69,1998,51651,"Petrol",86,"Black",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
1241,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors",12261.5,71,1998,51597,"Petrol",86,"Black",1,1300,3,4,1045,0,1,1,1,0,0,0,0,0,1,0
1242,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,71,1998,51382,"Petrol",110,"Blue",0,1600,3,4,1050,0,0,1,0,0,0,0,0,1,1,1
1243,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10206.5,78,1998,51366,"Petrol",86,"White",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
1244,"TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors",8151.5,78,1998,51316,"Petrol",86,"Blue",0,1300,3,4,1015,0,0,1,0,0,0,0,0,0,1,0
1245,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,75,1998,51106,"Petrol",110,"Blue",0,1600,3,4,1050,0,1,1,0,0,0,0,0,1,1,0
1246,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9521.5,77,1998,51011,"Petrol",86,"Grey",0,1300,3,4,1015,1,0,1,0,0,0,0,0,0,1,0
1247,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",11987.5,80,1998,50960,"Petrol",86,"Grey",0,1300,5,4,1035,1,0,1,0,0,0,0,0,0,1,0
1248,"TOYOTA Corolla 1.6 Linea Luna 4/5-Doors",12261.5,71,1998,50947,"Petrol",110,"Green",0,1600,5,4,1075,0,0,1,0,1,0,0,0,1,1,0
1249,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10268.15,79,1998,50939,"Petrol",110,"Grey",0,1600,5,4,1070,1,0,1,0,0,0,0,0,0,1,1
1250,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10617.5,76,1998,50903,"Petrol",110,"Blue",0,1600,5,4,1070,1,1,1,1,0,0,0,0,0,1,0
1251,"TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors",9521.5,70,1998,50737,"Petrol",110,"Blue",0,1600,3,4,1050,0,0,1,0,0,0,0,0,1,1,0
1252,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10946.3,77,1998,50006,"Petrol",110,"Blue",0,1600,5,4,1070,0,0,1,0,0,0,0,0,0,1,1
1253,"TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors",9932.5,78,1998,49704,"Petrol",110,"Blue",0,1600,4,4,1065,0,1,1,0,1,0,0,0,0,1,0
1254,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9453,69,1998,49083,"Petrol",86,"Grey",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
1255,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10617.5,74,1998,49017,"Petrol",110,"Black",0,1600,5,4,1070,0,0,1,0,0,0,0,0,0,1,0
1256,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",9932.5,78,1998,48889,"Petrol",110,"Grey",0,1600,4,4,1035,0,1,1,1,0,0,0,0,0,1,0
1257,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,77,1998,48732,"Petrol",86,"Red",0,1300,3,4,1015,0,0,0,0,0,0,0,0,0,0,0
1258,"TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors",11645,71,1998,48623,"Petrol",110,"Blue",0,1600,3,4,1050,0,1,0,0,0,0,0,0,0,1,0
1259,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",10891.5,72,1998,48536,"Petrol",110,"Blue",0,1600,5,4,1075,1,1,1,1,0,0,0,0,1,1,0
1260,"TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors",9521.5,77,1998,47840,"Petrol",86,"Green",0,1300,3,4,1015,0,1,1,0,0,0,0,0,0,1,0
1261,"TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors",10960,78,1998,47840,"Petrol",110,"Red",0,1600,3,4,1050,0,0,1,0,0,0,0,0,1,1,0
1262,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",10891.5,75,1998,47456,"Petrol",110,"Green",0,1600,3,4,1055,0,0,1,0,0,0,0,1,1,1,0
1263,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",11645,76,1998,47385,"Petrol",86,"Green",0,1300,3,4,1015,1,0,1,0,0,0,0,0,0,1,0
1264,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10261.3,73,1998,47313,"Petrol",86,"Black",0,1300,3,4,1015,0,0,1,1,0,0,0,0,0,1,0
1265,"TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors",11302.5,80,1998,47219,"Petrol",110,"Red",0,1600,3,4,1050,1,0,1,0,0,0,0,0,1,1,0
1266,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12672.5,71,1998,47219,"Petrol",110,"Blue",0,1600,5,4,1070,0,1,1,1,1,0,0,0,1,1,0
1267,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",10891.5,72,1998,47119,"Petrol",86,"Blue",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
1268,"TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors",13015,77,1998,47094,"Petrol",110,"Black",0,1600,3,4,1050,0,0,1,0,0,0,0,0,0,1,0
1269,"TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors",12261.5,72,1998,46924,"Petrol",110,"Blue",0,1600,3,4,1114,0,0,1,0,0,0,0,0,1,1,1
1270,"TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen",11576.5,78,1998,46798,"Petrol",86,"Red",0,1300,5,4,1050,0,0,1,0,0,0,0,0,0,1,0
1271,"TOYOTA Corolla 1.6 station 1 Stationwagen",10953.15,79,1998,46798,"Petrol",110,"Green",0,1600,4,4,1115,0,0,1,0,0,0,0,0,0,1,0
1272,"TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors",11987.5,78,1998,46738,"Petrol",110,"Red",0,1600,4,4,1035,0,0,0,0,0,0,0,0,0,1,0
1273,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",8151.5,71,1998,46650,"Petrol",86,"Blue",0,1300,5,4,1035,0,1,1,1,0,0,0,0,0,1,0
1274,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",11645,73,1998,46598,"Petrol",110,"Grey",0,1600,5,4,1075,0,0,1,0,1,0,0,0,1,1,0
1275,"TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors",12261.5,69,1998,46598,"Petrol",86,"Blue",0,1300,4,4,1000,1,0,0,0,0,0,0,0,0,0,0
1276,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",11987.5,69,1998,46598,"Petrol",86,"Red",0,1300,4,4,1000,1,1,1,1,1,0,0,1,1,1,0
1277,"TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors",10412,78,1998,46552,"Petrol",110,"Silver",0,1600,5,4,1075,0,0,1,0,0,0,0,0,1,1,0
1278,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9788.65,80,1998,46464,"Petrol",110,"Red",0,1600,5,4,1070,0,1,1,1,0,0,0,0,0,1,0
1279,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",11576.5,69,1998,46332,"Petrol",110,"Blue",0,1600,5,4,1085,1,1,1,1,0,0,0,0,0,1,0
1280,"TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors",8151.5,75,1998,46328,"Petrol",86,"Red",0,1300,3,4,1015,0,0,0,0,0,0,0,0,0,1,0
1281,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12330,80,1998,46098,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,1,1,1,0
1282,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",9932.5,80,1998,46070,"Petrol",110,"Red",0,1600,3,4,1050,0,0,1,1,0,0,0,0,0,1,0
1283,"TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",10138,75,1998,46036,"Petrol",110,"Black",0,1600,3,4,1050,0,0,1,0,0,0,0,1,1,1,0
1284,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12056,79,1998,46034,"Petrol",110,"Silver",0,1600,5,4,1075,1,1,1,1,1,0,0,0,1,1,0
1285,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,71,1998,45976,"Petrol",110,"Blue",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
1286,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10275,75,1998,45976,"Petrol",86,"Black",0,1300,3,4,1015,0,1,1,1,0,0,0,0,0,1,0
1287,"TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors",11576.5,78,1998,45751,"Petrol",86,"Grey",1,1300,4,4,1015,0,0,1,0,0,0,0,0,1,1,0
1288,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10138,75,1998,45641,"Petrol",110,"Blue",0,1600,5,4,1070,0,0,1,0,0,0,0,1,0,1,0
1289,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10275,80,1998,45479,"Petrol",110,"Black",0,1600,5,4,1070,0,0,1,1,0,0,0,0,1,1,0
1290,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12261.5,76,1998,45427,"Petrol",110,"Green",0,1600,5,4,1075,0,0,1,0,1,0,0,0,1,1,0
1291,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12261.5,70,1998,45364,"Petrol",110,"Blue",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
1292,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10891.5,77,1998,45170,"Petrol",110,"Blue",0,1600,3,4,1050,0,1,1,1,0,0,0,0,0,1,0
1293,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",10891.5,79,1998,44937,"Petrol",110,"Silver",0,1600,5,4,1075,0,0,1,0,0,0,0,0,1,1,0
1294,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10891.5,78,1998,44872,"Petrol",110,"Red",0,1600,5,4,1070,0,1,1,0,1,0,0,0,1,1,0
1295,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors",12261.5,71,1998,44813,"Petrol",107,"Grey",1,1600,5,4,1100,0,1,1,1,0,0,0,0,1,1,0
1296,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10617.5,78,1998,44790,"Petrol",110,"Red",0,1600,5,4,1070,1,0,1,0,0,0,0,0,0,1,1
1297,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",11302.5,78,1998,44734,"Petrol",110,"Green",0,1600,4,4,1035,1,0,1,0,1,0,0,0,1,1,0
1298,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",10891.5,78,1998,44734,"Petrol",110,"Grey",0,1600,3,4,1055,1,0,1,0,0,0,0,0,1,1,0
1299,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,77,1998,44671,"Petrol",86,"Green",0,1300,3,4,1015,1,0,1,0,0,0,0,0,0,1,0
1300,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",11645,77,1998,44625,"Petrol",110,"Grey",0,1600,5,4,1075,0,0,1,0,0,0,0,0,1,1,0
1301,"TOYOTA Corolla 1.6 Terra LB 4/5-Doors",9521.5,80,1998,44572,"Petrol",110,"Silver",0,1600,5,4,1070,0,0,1,0,0,0,0,0,0,1,1
1302,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",10275,80,1998,44423,"Petrol",110,"Grey",0,1600,4,4,1035,0,1,1,1,0,0,0,0,0,1,0
1303,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,79,1998,44335,"Petrol",110,"Grey",0,1600,3,4,1050,1,1,1,1,1,0,0,0,0,1,0
1304,"TOYOTA Corolla 1.3 16v linea terra ",8151.5,79,1998,44276,"Petrol",86,"Red",0,1300,3,4,1015,0,0,0,0,0,0,0,1,0,1,0
1305,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10275,78,1998,44228,"Petrol",110,"Green",0,1600,3,4,1050,0,1,1,1,1,0,0,0,0,1,0
1306,"TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors",12261.5,72,1998,44146,"Petrol",86,"Red",1,1300,3,4,1045,0,0,0,0,0,0,0,0,0,0,0
1307,"TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors",10891.5,76,1998,44112,"Petrol",110,"Green",0,1600,3,4,1050,1,0,0,0,0,0,0,0,0,0,0
1308,"TOYOTA Corolla 1.6 lb aut 4/5-Doors",9453,80,1998,44074,"Petrol",110,"Red",1,1600,5,4,1100,0,0,0,0,0,0,0,0,1,1,0
1309,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10206.5,77,1998,44070,"Petrol",110,"Black",0,1600,3,4,1050,1,1,1,1,0,0,0,0,1,1,0
1310,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors",11645,80,1998,43862,"Petrol",107,"Grey",1,1600,3,4,1080,1,1,1,1,0,0,0,1,0,1,0
1311,"TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen",10275,73,1998,43790,"Petrol",110,"Red",0,1600,5,4,1075,0,1,1,0,0,0,0,0,0,1,0
1312,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",11987.5,77,1998,43568,"Petrol",110,"Blue",0,1600,3,4,1050,1,0,1,0,0,0,0,0,0,1,1
1313,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",10275,76,1998,43515,"Petrol",110,"Grey",0,1600,3,4,1050,1,1,1,0,0,0,0,0,0,1,0
1314,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,80,1998,43431,"Petrol",110,"Blue",0,1600,5,4,1070,0,0,1,0,1,0,0,0,1,1,0
1315,"TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors",10891.5,75,1998,43111,"Petrol",86,"Blue",0,1300,3,4,1010,0,0,0,0,0,0,0,0,0,0,0
1316,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",13631.5,75,1998,43069,"Petrol",110,"Red",0,1600,5,4,1070,1,0,1,0,1,0,0,0,1,1,0
1317,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12672.5,78,1998,42870,"Petrol",110,"Grey",0,1600,5,4,1075,0,0,1,0,0,0,0,1,1,1,0
1318,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",12672.5,73,1998,42862,"Petrol",86,"Grey",0,1300,5,4,1035,1,0,1,0,0,0,0,0,0,1,0
1319,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",13631.5,79,1998,42836,"Petrol",110,"Grey",0,1600,5,4,1085,1,0,1,1,1,0,0,0,1,1,0
1320,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8151.5,74,1998,42425,"Petrol",110,"Blue",0,1600,3,4,1050,1,1,1,1,0,0,0,0,1,1,0
1321,"TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors",10953.15,76,1998,42248,"Petrol",110,"Black",0,1600,5,4,1075,0,0,1,0,1,0,0,0,1,1,1
1322,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors",12261.5,70,1998,42248,"Petrol",86,"Black",1,1300,3,4,1045,1,1,1,1,0,0,0,0,0,1,0
1323,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",10206.5,75,1998,41907,"Petrol",86,"Red",0,1300,4,4,1000,0,1,1,1,0,0,0,1,0,1,0
1324,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,76,1998,41792,"Petrol",86,"Blue",0,1300,5,4,1035,0,0,1,0,0,0,0,0,0,1,1
1325,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",11645,78,1998,41786,"Petrol",110,"Red",0,1600,5,4,1085,0,0,1,0,0,0,0,0,0,1,0
1326,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",11645,70,1998,41689,"Petrol",110,"Grey",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,1
1327,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",12878,69,1998,41684,"Diesel",72,"Green",0,2000,3,4,1115,0,1,1,1,1,0,0,0,1,1,0
1328,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",9932.5,80,1998,41553,"Petrol",110,"Black",0,1600,3,4,1055,1,1,1,1,0,0,0,0,1,1,0
1329,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12261.5,79,1998,41537,"Petrol",110,"Red",0,1600,5,4,1075,0,1,1,1,1,0,0,0,1,1,0
1330,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",12946.5,80,1998,41530,"Petrol",110,"Blue",0,1600,5,4,1075,1,1,1,1,1,0,0,0,1,1,0
1331,"TOYOTA Corolla 1.6HB 2/3-Doors",11645,74,1998,41452,"Petrol",110,"Blue",0,1600,3,4,1050,0,0,1,0,1,0,0,0,1,1,0
1332,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9247.5,80,1998,41110,"Petrol",86,"Blue",0,1300,3,4,1015,1,1,1,0,0,0,0,0,0,1,0
1333,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",10138,80,1998,40975,"Petrol",110,"Black",0,1600,5,4,1070,0,1,1,1,0,0,0,0,0,1,0
1334,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,78,1998,40695,"Petrol",86,"Black",0,1300,3,4,1015,1,0,0,0,0,0,0,0,0,1,0
1335,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",9453,80,1998,40575,"Petrol",110,"Blue",0,1600,3,4,1055,1,1,1,1,0,0,0,0,1,1,0
1336,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",10617.5,79,1998,40542,"Petrol",86,"Black",0,1300,3,4,1015,1,0,1,0,0,0,0,1,0,1,0
1337,"TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors",12261.5,71,1998,40398,"Diesel",72,"Black",0,2000,3,4,1115,0,1,1,1,0,0,0,0,0,1,0
1338,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",9521.5,75,1998,40388,"Petrol",86,"Green",0,1300,3,4,1015,0,0,1,0,0,0,0,0,0,1,1
1339,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",11638.15,77,1998,39937,"Petrol",110,"Red",0,1600,4,4,1035,1,0,1,0,0,0,0,0,0,1,0
1340,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors",13700,75,1998,39763,"Petrol",107,"Green",1,1600,3,4,1085,0,0,1,0,0,0,0,0,1,1,0
1341,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9588.63,71,1998,39763,"Petrol",110,"Green",0,1600,5,4,1070,0,0,1,1,0,0,0,0,0,1,0
1342,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",12261.5,80,1998,39763,"Petrol",110,"Black",0,1600,3,4,1055,0,0,1,0,0,0,0,0,1,1,0
1343,"TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors",11645,79,1998,39712,"Petrol",110,"Silver",0,1600,4,4,1035,0,0,1,0,0,0,0,0,1,1,0
1344,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",11987.5,75,1998,39536,"Petrol",110,"Blue",0,1600,4,4,1035,0,1,1,0,1,0,0,0,1,1,0
1345,"TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors",10273.63,80,1998,39453,"Petrol",110,"Blue",0,1600,3,4,1050,0,0,1,0,0,0,0,0,1,1,0
1346,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",12330,80,1998,39307,"Petrol",110,"Green",0,1600,4,4,1035,1,0,1,0,1,0,0,0,0,1,0
1347,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",12261.5,77,1998,38890,"Petrol",110,"Green",0,1600,3,4,1050,1,1,1,1,0,0,0,0,0,1,0
1348,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9521.5,80,1998,38882,"Petrol",110,"Green",0,1600,5,4,1075,0,0,1,0,0,0,0,0,1,1,0
1349,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",11645,77,1998,38698,"Petrol",110,"Red",0,1600,5,4,1075,1,1,1,0,1,0,0,0,1,1,0
1350,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors",11576.5,77,1998,38462,"Petrol",86,"Silver",1,1300,5,4,1065,0,1,1,1,0,0,0,0,1,1,0
1351,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",12261.5,74,1998,38334,"Petrol",110,"Blue",0,1600,5,4,1070,0,0,1,0,1,0,0,0,0,1,0
1352,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",11302.5,77,1998,38302,"Petrol",110,"Blue",0,1600,5,4,1070,1,1,1,0,0,0,0,0,0,1,0
1353,"TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors",10891.5,75,1998,38288,"Petrol",86,"Red",0,1300,5,4,1035,0,1,1,0,0,0,0,0,0,1,0
1354,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",10206.5,70,1998,38216,"Petrol",110,"Blue",0,1600,4,4,1035,1,1,1,1,0,0,0,0,0,1,0
1355,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors",12330,79,1998,38002,"Petrol",107,"Red",1,1600,3,4,1080,1,1,1,1,1,0,0,0,0,1,0
1356,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",9795.5,70,1998,37899,"Petrol",110,"Red",0,1600,4,4,1035,0,1,1,1,0,0,0,0,1,1,0
1357,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",10617.5,76,1998,37796,"Petrol",110,"Blue",0,1600,4,4,1035,0,1,1,1,0,0,0,0,0,1,0
1358,"TOYOTA Corolla 1.3 I LUNA 2/3-Doors",8007.65,70,1998,37651,"Petrol",86,"White",0,1300,3,4,1060,0,0,1,0,0,0,0,0,0,1,1
